moon_id,kingdom,stage,stage_display_name,area_scope,moon_name,runtime_shine_key,obj_id,uid,flags,from_node_id,state_requirement_expr,requirement_expr,world_peace_token,moon_rock_token,access_type,effort_level,effort_notes,legacy_requirement_notes,placement_found,placement_unit_config_names,placement_layer_config_names,placement_scenario_no_values,scenario_move_to,placement_stage_map_indices,placement_quest_no_values,placement_shine_optional_ids,placement_change_stage_ids,placement_x,placement_y,placement_z,placement_source_archives,placement_source_files,placement_count,shine_info_hint_idx,shine_info_main_scenario_no,shine_info_progress_bit_flag,shine_info_is_grand,shine_info_is_moon_rock,shine_info_available_scenarios,shine_info_object_name,shine_info_scenario_name,notes,difficulty,option_scenarios
SkyWorldHomeStage:1389:350,Bowser's Kingdom,SkyWorldHomeStage,Bowser's Kingdom,overworld,"Behind the Tall Wall: Poke, Poke!",SkyWorldHomeStage:1389:350,1389,350,ShineFlag_Extra,SkyWorldHomeStage::place::new_place_3,,Tsukkun,WorldPeace_Bowsers,MoonRockActive_Bowsers,primary,unrated,,"captures=Locked behind Default Capture, Pokio | method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture)",true,ShineAddByRock,B,-1,,3,-1,None,,-19400.000,8950.000,16100.000,SkyWorldHomeStageMap.szs,SkyWorldHomeStageMap.byml,1,44,-1,8,false,true,4,ステージスイッチ_ツックンの穴,ツンツン！ 高い塀の裏,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SkyWorldHomeStage:1390:351,Bowser's Kingdom,SkyWorldHomeStage,Bowser's Kingdom,overworld,Taking Notes: On the Wall,SkyWorldHomeStage:1390:351,1390,351,ShineFlag_Extra,SkyWorldHomeStage::place::new_place_3,,Tsukkun | DownThrow,WorldPeace_Bowsers,MoonRockActive_Bowsers,primary,unrated,,"captures=Locked behind Default Capture, Pokio | method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture)",false,,,,,,,,,-26000.000,8050.000,18200.000,ShineInfo.szs,ShineList_SkyWorldHomeStage.byml;ShinePosList.byml,0,53,-1,8,false,true,4,音符オブジェ(1つ目),壁をつついて 音符集め,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual;advanced,
SkyWorldHomeStage:1394:355,Bowser's Kingdom,SkyWorldHomeStage,Bowser's Kingdom,overworld,Jumping from Flag to Flag,SkyWorldHomeStage:1394:355,1394,355,ShineFlag_Extra,SkyWorldCastleZone::checkpoint::obj1888,,Climb,WorldPeace_Bowsers,MoonRockActive_Bowsers,primary,unrated,,method_1(jump=Long Jump; cap_throw=No Cap Throw Needed; other=Climb),false,,,,,,,,,565.686,28550.000,-30617.699,ShineInfo.szs,ShineList_SkyWorldHomeStage.byml;ShinePosList.byml,0,49,-1,8,false,true,4,鍵付き宝箱,旗から旗へ とびついて,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SkyWorldHomeStage:1395:356,Bowser's Kingdom,SkyWorldHomeStage,Bowser's Kingdom,overworld,Inside a Block at the Gate,SkyWorldHomeStage:1395:356,1395,356,ShineFlag_Extra,SkyWorldHomeStage::place::new_place_10,,Tsukkun | KingdomAccess_Bowsers | LedgeGrab,WorldPeace_Bowsers,MoonRockActive_Bowsers,primary,unrated,,"captures=Pokio | method_1(jump=Long Jump; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture)",false,,,,,,,,,12246.000,28900.000,-45241.801,ShineInfo.szs,ShineList_SkyWorldHomeStage.byml;ShinePosList.byml,0,46,-1,8,false,true,4,空のワールド壊れパーツ000,門の かたいブロックの中,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual;expert;advanced,
SkyWorldShopStage:36:360,Bowser's Kingdom,SkyWorldShopStage,Crazy Cap Store,subarea,Shopping at Bowser's Castle,SkyWorldShopStage:36:360,36,360,ShineFlag_None,SkyWorldShopStage::entrance::shop::sub_near,,free,WorldPeace_Bowsers,MoonRockActive_Bowsers,primary,unrated,,method_1(jump=No Jump Needed; cap_throw=No Cap Throw Needed; other=None),false,,,,,,,,,-29150.000,21900.000,-32200.000,ShineInfo.szs,ShineList_SkyWorldHomeStage.byml;ShinePosList.byml,0,15,-1,63,false,false,1;2;3;4;5;6,ショップ店員,クッパ城で お買い物,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SkyWorldTreasureStage:95:999,Bowser's Kingdom,SkyWorldTreasureStage,Bowser's Kingdom Treasure Vault,subarea,Bowser's Castle Treasure Vault,SkyWorldTreasureStage:95:999,95,999,ShineFlag_None,SkyWorldTreasureStage::entrance::shop_dress::sub_near,,free,WorldPeace_Bowsers,MoonRockActive_Bowsers,primary,unrated,,"method_1(jump=Long Jump; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=None)",false,,,,,,,,,,,,,,0,32,,,,,2;3;4;5;6,,,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
JizoSwitchExStage:218:363,Bowser's Kingdom,JizoSwitchExStage,Jizo's Great Adventure,subarea,Jizo's Big Adventure,JizoSwitchExStage:218:363,218,363,ShineFlag_None,JizoSwitchExStage::entrance::jizo02::sub_far,,free,WorldPeace_Bowsers,MoonRockActive_Bowsers,primary,unrated,,"captures=Locked behind Default Capture | method_1(jump=Double Jump (312); cap_throw=Neutral Throw; other=Dive, Capture) | method_2(jump=Long Jump; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Wall Jump, Capture) | method_3(jump=Backflip/Vault/Side Flip (496); cap_throw=Neutral Throw; other=Ledge Grab, Capture)",false,ShineAddHeight,Common,-1,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,-1,None,,1900.000,2800.000,-2600.000,JizoSwitchExStageMap.szs;ShineInfo.szs,JizoSwitchExStageMap.byml;ShineList_SkyWorldHomeStage.byml;ShinePosList.byml,0,33,-1,62,false,false,2;3;4;5;6,シャイン【2m置き】,お地蔵さんの大冒険,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
JizoSwitchExStage:543:364,Bowser's Kingdom,JizoSwitchExStage,Jizo's Great Adventure,subarea,Jizo and the Hidden Room,JizoSwitchExStage:543:364,543,364,ShineFlag_None,JizoSwitchExStage::entrance::jizo01::sub_near,,(Statue & WallJump) | (Statue & Vault & LedgeGrab & NeutralThrow) | (Statue & Vault & Dive & NeutralThrow) | (Statue & Vault & Dive & UpThrow) | (Statue & Vault & LedgeGrab & UpThrow),WorldPeace_Bowsers,MoonRockActive_Bowsers,primary,unrated,,"captures=Locked behind Default Capture | method_1(jump=Double Jump (312); cap_throw=Neutral Throw; other=Dive, Capture) | method_2(jump=Long Jump; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Wall Jump, Capture) | method_3(jump=Backflip/Vault/Side Flip (496); cap_throw=Neutral Throw; other=Ledge Grab, Capture)",false,Shine,Common,-1,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,-1,None,,1900.000,2100.000,-2200.000,JizoSwitchExStageMap.szs;ShineInfo.szs,JizoSwitchExStageMap.byml;ShineList_SkyWorldHomeStage.byml;ShinePosList.byml,0,37,-1,62,false,false,2;3;4;5;6,ステージスイッチ_重しスイッチ,お地蔵さんと かくし穴,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual;advanced;advanced;advanced;advanced,
SkyWorldCloudBonusExStage:1581:365,Bowser's Kingdom,SkyWorldCloudBonusExStage,Dashing Above the Clouds,subarea,Dashing Above the Clouds,SkyWorldCloudBonusExStage:1581:365,1581,365,ShineFlag_None,SkyWorldCloudBonusExStage::entrance::sora001::sub_near,,free,WorldPeace_Bowsers,MoonRockActive_Bowsers,primary,unrated,,"method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw)",false,Shine,Common,-1,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,-1,None,,0.000,-13750.000,-39900.000,SkyWorldCloudBonusExStageMap.szs;ShineInfo.szs,SkyWorldCloudBonusExStageMap.byml;ShineList_SkyWorldHomeStage.byml;ShinePosList.byml,0,18,-1,15,false,false,1;2;3;4,シャイン,ダッシュ！ ダッシュ！ 雲の上,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SkyWorldCloudBonusExStage:2288:366,Bowser's Kingdom,SkyWorldCloudBonusExStage,Dashing Above the Clouds,subarea,Dashing Through the Clouds,SkyWorldCloudBonusExStage:2288:366,2288,366,ShineFlag_None,SkyWorldCloudBonusExStage::entrance::sora001::sub_near,,free,WorldPeace_Bowsers,MoonRockActive_Bowsers,primary,unrated,,"method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=None)",false,Shine,Common,-1,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,-1,None,,-1150.000,-7150.000,-25150.000,SkyWorldCloudBonusExStageMap.szs;ShineInfo.szs,SkyWorldCloudBonusExStageMap.byml;ShineList_SkyWorldHomeStage.byml;ShinePosList.byml,0,26,-1,15,false,false,1;2;3;4,シャイン,ダッシュ！ 雲の細道,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
TsukkunRotateExStage:149:367,Bowser's Kingdom,TsukkunRotateExStage,Spinning Tower,subarea,Down and Up the Spinning Tower,TsukkunRotateExStage:149:367,149,367,ShineFlag_None,TsukkunRotateExStage::entrance::tukkun000_enter::sub_near,,Tsukkun,WorldPeace_Bowsers,MoonRockActive_Bowsers,primary,unrated,,"captures=Pokio | method_1(jump=No Jump Needed; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture)",false,,,,,,,,,20974.100,39950.000,-60370.602,ShineInfo.szs,ShineList_SkyWorldHomeStage.byml;ShinePosList.byml,0,36,-1,62,false,false,2;3;4;5;6,鍵付き宝箱,回転やぐらを 降りて 登って,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
TsukkunRotateExStage:76:368,Bowser's Kingdom,TsukkunRotateExStage,Spinning Tower,subarea,On Top of the Spinning Tower,TsukkunRotateExStage:76:368,76,368,ShineFlag_None,TsukkunRotateExStage::entrance::tukkun000_exit::sub_far,,free,WorldPeace_Bowsers,MoonRockActive_Bowsers,primary,unrated,,"captures=Pokio | method_1(jump=No Jump Needed; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture)",false,ShineAddHeight,Common,-1,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,-1,None,,0.000,5650.000,-50.000,TsukkunRotateExStageMap.szs;ShineInfo.szs,TsukkunRotateExStageMap.byml;ShineList_SkyWorldHomeStage.byml;ShinePosList.byml,0,34,-1,62,false,false,2;3;4;5;6,シャイン【2m置き】,回転やぐらの 屋根の上,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
TsukkunClimbExStage:19:369,Bowser's Kingdom,TsukkunClimbExStage,Wooden Tower,subarea,Poke the Wooden Tower,TsukkunClimbExStage:19:369,19,369,ShineFlag_Extra,TsukkunClimbExStage::entrance::tukkun001_enter::sub_near,,free,WorldPeace_Bowsers,MoonRockActive_Bowsers,primary,unrated,,"captures=Pokio | method_1(jump=No Jump Needed; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture)",false,,,,,,,,,32906.199,32609.699,-35101.898,ShineInfo.szs,ShineList_SkyWorldHomeStage.byml;ShinePosList.byml,0,59,-1,8,false,true,4,木箱,突いて！ 木組みの塔,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
TsukkunClimbExStage:76:370,Bowser's Kingdom,TsukkunClimbExStage,Wooden Tower,subarea,Climb the Wooden Tower,TsukkunClimbExStage:76:370,76,370,ShineFlag_Extra,TsukkunClimbExStage::entrance::tukkun001_exit::sub_far,,free,WorldPeace_Bowsers,MoonRockActive_Bowsers,primary,unrated,,"captures=Pokio | method_1(jump=No Jump Needed; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture)",false,ShineAddHeight,Common,-1,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,-1,None,,-1900.000,8750.000,-1600.000,TsukkunClimbExStageMap.szs;ShineInfo.szs,TsukkunClimbExStageMap.byml;ShineList_SkyWorldHomeStage.byml;ShinePosList.byml,0,55,-1,8,false,true,4,シャイン【2m置き】,登って！ 木組みの塔,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SkyWorldCastleZone:4857:690,Bowser's Kingdom,SkyWorldHomeStage,Bowser's Kingdom,overworld,Fishing(?) in Bowser's Castle,SkyWorldCastleZone:4857:690,4857,690,ShineFlag_None,SkyWorldCastleZone::checkpoint::obj1891,,JugemFishing,WorldPeace_Bowsers,MoonRockActive_Bowsers,primary,unrated,,"captures=Locked behind Default Capture | method_1(jump=Long Jump; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture)",true,FishingFish,H,,,1;2;3,,,,22375.304,41800.000,-60216.224,SkyWorldCastleZoneMap.szs,SkyWorldCastleZoneMap.byml,3,35,-1,14,false,false,2;3;4,魚影,クッパ城で フィッシング？,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SkyWorldCastleZone:5201:691,Bowser's Kingdom,SkyWorldHomeStage,Bowser's Kingdom,overworld,Bowser's Kingdom Time Challenge 1,SkyWorldCastleZone:5201:691,5201,691,ShineFlag_None,SkyWorldCastleZone::checkpoint::obj6423,,free,WorldPeace_Bowsers,MoonRockActive_Bowsers,primary,unrated,,,false,,,,,,,,,119101.035,82900.000,-71957.593,ShineInfo.szs,ShineList_SkyWorldHomeStage.byml;ShinePosList.byml,0,31,-1,14,false,false,2;3;4,帽子掛け（タイマー）,クッパの国で チクタク・アスレチック １,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
KaronWingTowerStage:1186:801,Bowser's Kingdom,KaronWingTowerStage,Hexagon Tower,subarea,Searching Hexagon Tower,KaronWingTowerStage:1186:801,1186,801,ShineFlag_Extra,KaronWingTowerStage::entrance::Patakaron02::sub_near,,KaronWing | WallJump | (Vault & Dive),WorldPeace_Bowsers,MoonRockActive_Bowsers,primary,unrated,,"captures=Paragoomba, Parabones | method_1(jump=No Jump Needed; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture)",false,,,,,,,,,6118.920,32609.699,-61877.898,ShineInfo.szs,ShineList_SkyWorldHomeStage.byml;ShinePosList.byml,0,56,-1,8,false,true,4,シャインチップ全取得監視者,とんで 探して ロッカク楼,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual;advanced;advanced,
KaronWingTowerStage:1190:802,Bowser's Kingdom,KaronWingTowerStage,Hexagon Tower,subarea,Center of Hexagon Tower,KaronWingTowerStage:1190:802,1190,802,ShineFlag_Extra,KaronWingTowerStage::entrance::Patakaron02::sub_near,,KaronWing,WorldPeace_Bowsers,MoonRockActive_Bowsers,primary,unrated,,"captures=Paragoomba, Parabones | method_1(jump=No Jump Needed; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture)",false,,,,,,,,,6118.920,32609.699,-61877.898,ShineInfo.szs,ShineList_SkyWorldHomeStage.byml;ShinePosList.byml,0,60,-1,8,false,true,4,鍵付き宝箱,ロッカク楼の ど真ん中,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SkyWorldHomeStage:2720:859,Bowser's Kingdom,SkyWorldHomeStage,Bowser's Kingdom,overworld,Bowser's Kingdom Regular Cup,SkyWorldHomeStage:2720:859,2720,859,ShineFlag_None,SkyWorldCastleZone::checkpoint::obj1891,,ElectricWire,WorldPeace_Bowsers,MoonRockActive_Bowsers,primary,unrated,,"captures=Locked behind Default Capture | method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture)",false,,,,,,,,,29370.699,42331.602,-59920.699,ShineInfo.szs,ShineList_SkyWorldHomeStage.byml;ShinePosList.byml,0,39,-1,12,false,false,3;4,駆けっこ開始Npc,クッパの国 レギュラーカップ,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,"1,2,3,4,5"
SkyWorldHomeStage:2826:896,Bowser's Kingdom,SkyWorldHomeStage,Bowser's Kingdom,overworld,Bowser's Kingdom Master Cup,SkyWorldHomeStage:2826:896,2826,896,ShineFlag_Extra,SkyWorldCastleZone::checkpoint::obj1891,,ElectricWire | (ElectricWire & Roll) | (ElectricWire & LongJump) | (ElectricWire & Dive) | (ElectricWire & TripleJump),WorldPeace_Bowsers,MoonRockActive_Bowsers,primary,unrated,,"captures=Locked behind Default Capture | method_1(jump=Long Jump; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Roll, Capture) | method_2(jump=Long Jump; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Dive, Capture)",false,,,,,,,,,29370.699,42331.602,-59920.699,ShineInfo.szs,ShineList_SkyWorldHomeStage.byml;ShinePosList.byml,0,58,-1,8,false,true,4,駆けっこ開始Npc,クッパの国 マスターカップ,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,advanced;casual;casual;casual;casual,
SkyWorldCastleZone:6825:941,Bowser's Kingdom,SkyWorldHomeStage,Bowser's Kingdom,overworld,I Met a Pokio!,SkyWorldCastleZone:6825:941,6825,941,ShineFlag_None,SkyWorldCastleZone::checkpoint::obj1392,,Tsukkun,WorldPeace_Bowsers,MoonRockActive_Bowsers,primary,unrated,,"captures=Pokio | method_1(jump=Long Jump; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture)",false,,,,,,,,,61651.069,58807.699,-59157.617,ShineInfo.szs,ShineList_SkyWorldHomeStage.byml;ShinePosList.byml,0,42,-1,28,false,false,3;4;5,帽子の民,ツックンに 出会った！,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SkyWorldCastleZone:6841:963,Bowser's Kingdom,SkyWorldHomeStage,Bowser's Kingdom,overworld,Bowser's Kingdom Timer Challenge 2,SkyWorldCastleZone:6841:963,6841,963,ShineFlag_Extra,SkyWorldCastleZone::checkpoint::obj1891,,free,WorldPeace_Bowsers,MoonRockActive_Bowsers,primary,unrated,,"method_1(jump=Long Jump; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=None)",false,,,,,,,,,74201.086,62200.000,-68957.550,ShineInfo.szs,ShineList_SkyWorldHomeStage.byml;ShinePosList.byml,0,51,-1,8,false,true,4,鍵付き宝箱,クッパの国で チクタク・アスレチック ２,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SkyWorldCostumeStage:2573:987,Bowser's Kingdom,SkyWorldCostumeStage,Scene in the Folding Screen,subarea,Scene of Crossing the Poison Swamp,SkyWorldCostumeStage:2573:987,2573,987,ShineFlag_None,SkyWorldCostumeStage::entrance::byoubu::sub_near,,free,WorldPeace_Bowsers,MoonRockActive_Bowsers,primary,unrated,,method_1(jump=Long Jump; cap_throw=No Cap Throw Needed; other=None),false,ShineDot,Common,,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,,CostumeShine,,-126950.000,300.000,-13850.000,SkyWorldCostumeStageMap.szs;ShineInfo.szs,SkyWorldCostumeStageMap.byml;ShineList_SkyWorldHomeStage.byml;ShinePosList.byml,0,19,-1,63,false,false,1;2;3;4;5;6,シャインドット_2D,毒沼渡りの図,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
