edge_id,kingdom,area_scope,from_node_id,to_node_id,requirement_expr,requirement_notes,edge_type,difficulty,bidirectional,source,notes,option_scenarios,status
edge_user_0009,Cascade Kingdom,subarea,WanwanClashExStage::entrance::WanwanExStart::sub_near,WanwanClashExStage::entrance::WanwanExGoal::sub_far,Wanwan,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0010,Cascade Kingdom,subarea,WanwanClashExStage::entrance::WanwanExGoal::sub_far,WanwanClashExStage::entrance::WanwanExStart::sub_near,impossible,,human_route,casual,false,editor,Reverse of edge_user_0009.,,
edge_user_0123,Cascade Kingdom,overworld,WaterfallWorldHomeStage::start,WaterfallWorldHomeStage::checkpoint::obj597,free,,human_route,casual,true,editor,Created in graph editor.,1,
edge_user_0125,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj1724,WaterfallWorldHomeStage::checkpoint::obj601,WanwanBig | (TripleJump & Dive & WallJump & Backflip) | (Backflip & Vault & Dive & WallJump & NeutralThrow) | (SideFlip & Vault & Dive & WallJump & NeutralThrow) | (TripleJump & Vault & Dive & WallJump & NeutralThrow) | (GroundPoundJump & Vault & Dive & WallJump & NeutralThrow) | TRex,,human_route,casual;expert;advanced;advanced;advanced;advanced;casual,true,editor,Created in graph editor.,,
edge_user_0170,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj1724,WaterfallWorldHomeStage::entrance::Lift2D::home_in,free,,human_route,casual,false,editor,Created in graph editor.,"2,3,4,5",
edge_user_0171,Cascade Kingdom,overworld,WaterfallWorldHomeStage::entrance::Lift2DExit::home_out,WaterfallWorldHomeStage::checkpoint::obj1724,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0172,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj1724,WaterfallWorldHomeStage::entrance::Lift2DExit::home_out,impossible,,human_route,casual,false,editor,Reverse of edge_user_0171.,,
edge_user_0173,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj1724,WaterfallWorldHomeStage::entrance::WanwanExStart::home_in,free,,human_route,casual,false,editor,Created in graph editor.,"4,5,3,2",
edge_user_0174,Cascade Kingdom,overworld,WaterfallWorldHomeStage::entrance::WanwanExGoal::home_out,WaterfallWorldHomeStage::checkpoint::obj1724,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0175,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj1724,WaterfallWorldHomeStage::entrance::WanwanExGoal::home_out,impossible,,human_route,casual,false,editor,Reverse of edge_user_0174.,,
edge_user_0176,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj1724,WaterfallWorldHomeStage::checkpoint::obj3139,free,,human_route,casual,false,editor,Created in graph editor.,"2,3,4,5,6,7",
edge_user_0177,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj2832,WaterfallWorldHomeStage::checkpoint::obj1724,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0178,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj1724,WaterfallWorldHomeStage::checkpoint::obj2832,impossible,,human_route,casual,false,editor,Reverse of edge_user_0177.,,
edge_user_0181,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj2832,WaterfallWorldHomeStage::checkpoint::obj3139,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0182,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj3139,WaterfallWorldHomeStage::checkpoint::obj2832,impossible,,human_route,casual,false,editor,Reverse of edge_user_0181.,,
edge_user_0183,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj3139,WaterfallWorldHomeStage::checkpoint::obj1724,free,,human_route,casual,false,editor,Reverse of edge_user_0176.,"1,2,3,4,5,6,7",
edge_user_0187,Cascade Kingdom,overworld,WaterfallWorldHomeStage::start,WaterfallWorldHomeStage::checkpoint::obj1724,free,,human_route,casual,true,editor,Created in graph editor.,"2,3,4,5,6,7",
edge_user_0208,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj3139,WaterfallWorldHomeStage::entrance::RexPoppunEx::home_in,free,,human_route,casual,true,editor,Created in graph editor.,"2,3,4,5",
edge_user_0209,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj1724,WaterfallWorldHomeStage::entrance::WindBlowExStart::home_in,free,,human_route,casual,false,editor,Created in graph editor.,"4,5",
edge_user_0004,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj1724,WaterfallWorldHomeStage::entrance::WindBlowExGoal::home_out,impossible,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0210,Cascade Kingdom,overworld,WaterfallWorldHomeStage::entrance::WindBlowExGoal::home_out,WaterfallWorldHomeStage::checkpoint::obj1724,free,,human_route,casual,false,editor,Reverse of edge_user_0004.,,
edge_user_0002,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj1724,WaterfallWorldHomeStage::entrance::CapAppearExEnt::home_in,free,,human_route,casual,false,editor,Created in graph editor.,"4,5",
edge_user_0001,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj1724,WaterfallWorldHomeStage::entrance::CapAppearExExit::home_out,impossible,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0211,Cascade Kingdom,overworld,WaterfallWorldHomeStage::entrance::CapAppearExExit::home_out,WaterfallWorldHomeStage::checkpoint::obj1724,free,,human_route,casual,false,editor,Reverse of edge_user_0001.,"4,5",
edge_user_0003,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj601,WaterfallWorldHomeStage::event::MoonRockActive_Cascade,free,,human_route,casual,true,editor,Created in graph editor.,"3,4,5",
edge_user_0011,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj1724,WaterfallWorldHomeStage::stage_change::Go::raw,free,,human_route,casual,true,editor,Created in graph editor.,"1,2,3,4,5",
edge_user_0012,Cascade Kingdom,overworld,WaterfallWorldHomeStage::stage_change::Come::raw,WaterfallWorldHomeStage::checkpoint::obj2832,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0313,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj597,WaterfallWorldHomeStage::place::new_place,Wanwan | SingleJump,,human_route,casual;glitched,true,editor,Created in graph editor.,1,
edge_user_0124,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj1724,WaterfallWorldHomeStage::place::new_place,Wanwan | TRex,,human_route,casual;advanced,false,editor,Created in graph editor.,,
edge_user_0314,Cascade Kingdom,overworld,WaterfallWorldHomeStage::place::new_place,WaterfallWorldHomeStage::checkpoint::obj1724,free,,human_route,casual,false,editor,Reverse of edge_user_0124.,,
edge_user_0722,Cascade Kingdom,overworld,WaterfallWorldHomeStage::entrance::Lift2D::home_in,WaterfallWorldHomeStage::checkpoint::obj1724,free,,human_route,casual,false,editor,Reverse of edge_user_0170.,"1,2,3,4,5",
edge_user_0723,Cascade Kingdom,overworld,WaterfallWorldHomeStage::entrance::WanwanExStart::home_in,WaterfallWorldHomeStage::checkpoint::obj1724,free,,human_route,casual,false,editor,Reverse of edge_user_0173.,"1,2,3,4,5",
edge_user_0724,Cascade Kingdom,overworld,WaterfallWorldHomeStage::entrance::CapAppearExEnt::home_in,WaterfallWorldHomeStage::checkpoint::obj1724,free,,human_route,casual,false,editor,Reverse of edge_user_0002.,"1,2,3,4,5",
edge_user_0725,Cascade Kingdom,overworld,WaterfallWorldHomeStage::entrance::WindBlowExStart::home_in,WaterfallWorldHomeStage::checkpoint::obj1724,free,,human_route,casual,false,editor,Reverse of edge_user_0209.,"1,2,3,4,5",
edge_user_0732,Cascade Kingdom,overworld,WaterfallWorldHomeStage::start,WaterfallWorldHomeStage::place::new_place,free,,human_route,casual,true,editor,Created in graph editor.,"2,3,4",
edge_user_0108,Cloud Kingdom,overworld,CloudWorldHomeStage::start,CloudWorldHomeStage::event::MoonRockActive_Cloud,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0110,Cloud Kingdom,overworld,CloudWorldHomeStage::start,CloudWorldHomeStage::entrance::Fukuwarai::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0109,Cloud Kingdom,overworld,CloudWorldHomeStage::start,CloudWorldHomeStage::entrance::cube::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0413,Cloud Kingdom,subarea,Cube2DExStage::entrance::cube::sub_near,Cube2DExStage::entrance::cube::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0414,Cloud Kingdom,subarea,FukuwaraiKuriboStage::entrance::Fukuwarai::sub_near,FukuwaraiKuriboStage::entrance::Fukuwarai::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0103,Dark Side,subarea,SenobiTowerYoshiExStage::entrance::SeaWorldEX3a::sub_near,SenobiTowerYoshiExStage::place::new_place,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0104,Dark Side,subarea,SenobiTowerYoshiExStage::place::new_place,SenobiTowerYoshiExStage::entrance::SeaWorldEX3b::sub_far,Yoshi | (WallJump & Dive & NeutralThrow) | (WallJump & Dive & UpThrow) | (Vault & Dive & NeutralThrow) | (Backflip & WallJump & LedgeGrab),,human_route,casual;advanced;advanced;advanced;advanced,false,editor,Created in graph editor.,,
edge_user_0105,Dark Side,subarea,SenobiTowerYoshiExStage::entrance::SeaWorldEX3b::sub_far,SenobiTowerYoshiExStage::place::new_place,Vault,,human_route,casual,false,editor,Reverse of edge_user_0104.,,
edge_user_0102,Dark Side,subarea,ShootingCityYoshiExStage::entrance::taxi::sub_near,ShootingCityYoshiExStage::entrance::taxireturn::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0377,Dark Side,overworld,Special1WorldHomeStage::start,Special1WorldHomeStage::place::new_place,ElectricWire,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0415,Dark Side,overworld,Special1WorldHomeStage::place::new_place,Special1WorldHomeStage::entrance::LavaWorldUpDownYoshiEx::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0416,Dark Side,overworld,Special1WorldHomeStage::place::new_place,Special1WorldHomeStage::entrance::PackunPoisonNoCapEx::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0417,Dark Side,overworld,Special1WorldHomeStage::place::new_place,Special1WorldHomeStage::entrance::ShootingCityYoshiEx::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0418,Dark Side,overworld,Special1WorldHomeStage::place::new_place,Special1WorldHomeStage::entrance::SenobiTowerYoshiEx::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0419,Dark Side,overworld,Special1WorldHomeStage::place::new_place,Special1WorldHomeStage::entrance::BikeSteelNoCapEx::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0420,Dark Side,overworld,Special1WorldHomeStage::start,Special1WorldHomeStage::entrance::KillerRoadNoCapEx::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0421,Dark Side,overworld,Special1WorldHomeStage::place::new_place,Special1WorldHomeStage::entrance::StackerRoomStart::home_in,ElectricWire,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0422,Dark Side,overworld,Special1WorldHomeStage::entrance::StackerRoomStart::home_in,Special1WorldHomeStage::entrance::BombTailRoomStart::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0423,Dark Side,overworld,Special1WorldHomeStage::entrance::BombTailRoomStart::home_in,Special1WorldHomeStage::entrance::FireBlowerRoomStart::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0424,Dark Side,overworld,Special1WorldHomeStage::entrance::CapThrowerRoomStart::home_in,Special1WorldHomeStage::entrance::FireBlowerRoomStart::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0425,Dark Side,subarea,KillerRoadNoCapExStage::entrance::KillerRoadNoCapEx::sub_near,KillerRoadNoCapExStage::entrance::KillerRoadNoCapEx::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0426,Dark Side,subarea,PackunPoisonNoCapExStage::entrance::PackunPoisonNoCapEx::sub_near,PackunPoisonNoCapExStage::entrance::PackunPoisonNoCapEx_Exit::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0427,Dark Side,subarea,Special1WorldTowerBombTailStage::entrance::BombTailRoomGoal::sub_far,Special1WorldTowerBombTailStage::entrance::BombTailRoomStart::sub_near,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0428,Dark Side,subarea,Special1WorldTowerCapThrowerStage::entrance::CapThrowerRoomStart::sub_near,Special1WorldTowerCapThrowerStage::entrance::CapThrowerRoomGoal::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0429,Dark Side,subarea,Special1WorldTowerFireBlowerStage::entrance::FireBlowerRoomStart::sub_near,Special1WorldTowerFireBlowerStage::entrance::FireBlowerRoomGoal::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0430,Dark Side,subarea,Special1WorldTowerStackerStage::entrance::StackerRoomGoal::sub_far,Special1WorldTowerStackerStage::entrance::StackerRoomStart::sub_near,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0431,Dark Side,subarea,BikeSteelNoCapExStage::entrance::BikeSteelNoCapEx::sub_near,BikeSteelNoCapExStage::entrance::BikeSteelNoCapEx_Exit::sub_far,(LongJump & RollBoost) | RollBoost | LongJump,,human_route,casual;advanced;advanced,true,editor,Created in graph editor.,,
edge_user_0432,Dark Side,subarea,SenobiTowerYoshiExStage::entrance::SenobiTowerYoshiEx::sub_near,SenobiTowerYoshiExStage::place::new_place,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0433,Dark Side,subarea,SenobiTowerYoshiExStage::place::new_place,SenobiTowerYoshiExStage::entrance::SenobiTowerYoshiEx_Exit::sub_far,Yoshi,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0434,Dark Side,subarea,ShootingCityYoshiExStage::entrance::ShootingCityYoshiEx::sub_near,ShootingCityYoshiExStage::entrance::taxireturn::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0435,Dark Side,subarea,ShootingCityYoshiExStage::entrance::ShootingCityYoshiEx_Exit::sub_far,ShootingCityYoshiExStage::entrance::ShootingCityYoshiEx::sub_near,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0436,Dark Side,subarea,LavaWorldUpDownYoshiExStage::entrance::LavaWorldUpDownYoshiEx::sub_near,LavaWorldUpDownYoshiExStage::entrance::LavaWorldUpDownYoshiEx_Exit::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0437,Darker Side,overworld,Special2WorldHomeStage::start,Special2WorldHomeStage::entrance::CP_Entrance::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0438,Darker Side,subarea,Special2WorldKoopaStage::start,Special2WorldKoopaStage::entrance::room3_goal::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0439,Darker Side,subarea,Special2WorldCloudStage::entrance::room2_start::home_in,Special2WorldCloudStage::start,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0440,Darker Side,subarea,Special2WorldLavaStage::entrance::room2_start::sub_near,Special2WorldLavaStage::entrance::room3_start::sub_near,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0441,Darker Side,subarea,Special2WorldLavaStage::entrance::room3_start::sub_near,Special2WorldLavaStage::entrance::room2_start::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0442,Darker Side,subarea,Special2WorldLavaStage::entrance::room2_start::sub_far,Special2WorldLavaStage::entrance::room3_start::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0443,Darker Side,subarea,Special2WorldLavaStage::entrance::room3_start::sub_far,Special2WorldLavaStage::entrance::MoonGoal::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0444,Darker Side,subarea,Special2WorldLavaStage::entrance::MoonGoal::sub_far,Special2WorldLavaStage::entrance::CP_Entrance::sub_near,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0371,Darker Side,subarea,Special2WorldKoopaStage::entrance::room3_goal::home_in,Special2WorldKoopaStage::entrance::room3_goal::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0387,Darker Side,subarea,Special2WorldKoopaStage::entrance::room3_goal::sub_far,Special2WorldKoopaStage::entrance::room3_goal::sub_near,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0389,Darker Side,subarea,Special2WorldCloudStage::entrance::room2_start::home_in,Special2WorldCloudStage::entrance::room2_start::sub_near,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0390,Darker Side,subarea,Special2WorldCloudStage::entrance::room2_start::sub_near,Special2WorldCloudStage::entrance::room2_start::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0397,Darker Side,subarea,Special2WorldLavaStage::entrance::room2_start::home_in,Special2WorldLavaStage::entrance::room3_start::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0398,Darker Side,subarea,Special2WorldLavaStage::entrance::room2_start::home_in,Special2WorldLavaStage::entrance::room2_start::sub_near,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0026,Lake Kingdom,subarea,TrampolineWallCatchExStage::entrance::CapTrampolineA::sub_near,TrampolineWallCatchExStage::entrance::CapTrampolineB::sub_far,LedgeGrab | (LongJump & Dive & Vault & WallJump) | (TripleJump & Dive & Vault) | (DoubleJump & Dive & Vault & WallJump & NeutralThrow),,human_route,casual;advanced;advanced;advanced,false,editor,Created in graph editor.,,
edge_user_0027,Lake Kingdom,subarea,TrampolineWallCatchExStage::entrance::CapTrampolineB::sub_far,TrampolineWallCatchExStage::entrance::CapTrampolineA::sub_near,impossible,,human_route,casual,false,editor,Reverse of edge_user_0026.,,
