node_id,kingdom,stage,stage_display_name,area_scope,node_type,source,entrance_id,side,obj_id,display_name,x,y,z,scenario_indices,notes,status
CapWorldTowerStage::stage_change::Goal::raw,Cap Kingdom,CapWorldTowerStage,Inside Cap Tower,subarea,stage_change,StageData,Goal,raw,obj194,Stage Change Goal,-1750.000,7200.000,-3800.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
CapWorldTowerStage::start,Cap Kingdom,CapWorldTowerStage,Inside Cap Tower,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
CapWorldTowerStage::entrance::Ex::sub_near,Cap Kingdom,CapWorldTowerStage,Inside Cap Tower,subarea,substage_entrance,EntranceDB,Ex,sub_near,obj192,Substage near side: Ex,-496.856,-50.000,15457.521,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from CapWorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea.,
CapWorldTowerStage::entrance::Goal::sub_far,Cap Kingdom,CapWorldTowerStage,Inside Cap Tower,subarea,substage_entrance,EntranceDB,Goal,sub_far,obj194,Substage far side: Goal,-1750.000,7200.000,-3800.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from CapWorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea.,
FrogSearchExStage::stage_change::FrogSearchExStageEnt::raw,Cap Kingdom,FrogSearchExStage,Frog Pond,subarea,stage_change,StageData,FrogSearchExStageEnt,raw,obj332,Stage Change FrogSearchExStageEnt,-1250.000,200.000,150.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
FrogSearchExStage::start,Cap Kingdom,FrogSearchExStage,Frog Pond,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
FrogSearchExStage::entrance::FrogSearchExStageEnt::sub_far,Cap Kingdom,FrogSearchExStage,Frog Pond,subarea,substage_entrance,EntranceDB,FrogSearchExStageEnt,sub_far,obj332,Substage far side: FrogSearchExStageEnt,-1250.000,200.000,150.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from CapWorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea.,
FrogSearchExStage::entrance::FrogSearchExStageEnt::sub_near,Cap Kingdom,FrogSearchExStage,Frog Pond,subarea,substage_entrance,EntranceDB,FrogSearchExStageEnt,sub_near,obj332,Substage near side: FrogSearchExStageEnt,-1250.000,200.000,150.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from CapWorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea.,
PoisonWaveExStage::stage_change::PoisonWaveExEnt::raw,Cap Kingdom,PoisonWaveExStage,Poison Tides,subarea,stage_change,StageData,PoisonWaveExEnt,raw,obj418,Stage Change PoisonWaveExEnt,0.000,250.000,-963.471,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
PoisonWaveExStage::stage_change::PoisonWaveExExit::raw,Cap Kingdom,PoisonWaveExStage,Poison Tides,subarea,stage_change,StageData,PoisonWaveExExit,raw,obj419,Stage Change PoisonWaveExExit,0.000,250.000,9804.897,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
PoisonWaveExStage::start,Cap Kingdom,PoisonWaveExStage,Poison Tides,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
PoisonWaveExStage::entrance::PoisonWaveExEnt::sub_near,Cap Kingdom,PoisonWaveExStage,Poison Tides,subarea,substage_entrance,EntranceDB,PoisonWaveExEnt,sub_near,obj418,Substage near side: PoisonWaveExEnt,0.000,250.000,-963.471,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from CapWorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea.,
PoisonWaveExStage::entrance::PoisonWaveExExit::sub_far,Cap Kingdom,PoisonWaveExStage,Poison Tides,subarea,substage_entrance,EntranceDB,PoisonWaveExExit,sub_far,obj419,Substage far side: PoisonWaveExExit,0.000,250.000,9804.897,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from CapWorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea.,
PushBlockExStage::stage_change::PushBlockExStageEnt::raw,Cap Kingdom,PushBlockExStage,Push Block Peril,subarea,stage_change,StageData,PushBlockExStageEnt,raw,obj623,Stage Change PushBlockExStageEnt,4600.000,-50.000,10150.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
PushBlockExStage::stage_change::PushBlockExStageEntDokan::raw,Cap Kingdom,PushBlockExStage,Push Block Peril,subarea,stage_change,StageData,PushBlockExStageEntDokan,raw,obj676,Stage Change PushBlockExStageEntDokan,0.000,6550.000,7500.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
PushBlockExStage::start,Cap Kingdom,PushBlockExStage,Push Block Peril,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
PushBlockExStage::entrance::PushBlockExStageEnt::sub_near,Cap Kingdom,PushBlockExStage,Push Block Peril,subarea,substage_entrance,EntranceDB,PushBlockExStageEnt,sub_near,obj623;obj624,Substage near side: PushBlockExStageEnt,,,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from CapWorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea;PlayerStartObjNoLink.,
PushBlockExStage::entrance::PushBlockExStageEntDokan::sub_far,Cap Kingdom,PushBlockExStage,Push Block Peril,subarea,substage_entrance,EntranceDB,PushBlockExStageEntDokan,sub_far,obj676,Substage far side: PushBlockExStageEntDokan,0.000,6550.000,7500.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from CapWorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.,
RollingExStage::stage_change::rollinggoal::raw,Cap Kingdom,RollingExStage,Precision Rolling,subarea,stage_change,StageData,rollinggoal,raw,obj75,Stage Change rollinggoal,-28250.000,-16200.000,-29572.211,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
RollingExStage::stage_change::rollingstart::raw,Cap Kingdom,RollingExStage,Precision Rolling,subarea,stage_change,StageData,rollingstart,raw,obj74,Stage Change rollingstart,-550.000,1023.816,-5800.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
RollingExStage::start,Cap Kingdom,RollingExStage,Precision Rolling,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
RollingExStage::entrance::rollinggoal::sub_far,Cap Kingdom,RollingExStage,Precision Rolling,subarea,substage_entrance,EntranceDB,rollinggoal,sub_far,obj75,Substage far side: rollinggoal,-28250.000,-16200.000,-29572.211,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from CapWorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.,
RollingExStage::entrance::rollingstart::sub_near,Cap Kingdom,RollingExStage,Precision Rolling,subarea,substage_entrance,EntranceDB,rollingstart,sub_near,obj74,Substage near side: rollingstart,-550.000,1023.816,-5800.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from CapWorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.,
CapWorldHomeStage::checkpoint::obj2497,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,checkpoint,StageData,,,obj2497,Central Plaza Checkpoint (obj2497),-3535.533,-352.500,11172.287,1;2;3,Raw UnitConfigName=CheckpointFlag.,
CapWorldHomeStage::checkpoint::obj381,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,checkpoint,StageData,,,obj381,Top Hat Tower Checkpoint (obj381),5710.646,5123.254,-2510.229,0;1;2;3;6,Raw UnitConfigName=CheckpointFlag.,
CapWorldHomeStage::entrance::Ex::home_in,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,home_entrance,EntranceDB,Ex,home_in,obj750,Home entrance: Ex,4631.149,-900.000,-3641.200,0;1;2;3;6,Links to CapWorldTowerStage. StageData anchor UnitConfigName=ChangeStageArea.,
CapWorldHomeStage::entrance::FrogSearchExStageEnt::home_in,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,home_entrance,EntranceDB,FrogSearchExStageEnt,home_in,obj1640,Home entrance: FrogSearchExStageEnt,-9437.309,-1400.000,10215.127,1;2;3,Links to FrogSearchExStage. StageData anchor UnitConfigName=ChangeStageArea.,
CapWorldHomeStage::entrance::FrogSearchExStageEnt::home_out,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,home_entrance,EntranceDB,FrogSearchExStageEnt,home_out,obj1640,Home return: FrogSearchExStageEnt,-9437.309,-1400.000,10215.127,1;2;3,Links to FrogSearchExStage. StageData anchor UnitConfigName=ChangeStageArea.,
CapWorldHomeStage::entrance::Goal::home_out,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,home_entrance,EntranceDB,Goal,home_out,obj752,Home return: Goal,5456.846,5100.000,-3934.066,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Links to CapWorldTowerStage. StageData anchor UnitConfigName=ChangeStageArea.,
CapWorldHomeStage::entrance::PoisonWaveExEnt::home_in,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,home_entrance,EntranceDB,PoisonWaveExEnt,home_in,obj1635,Home entrance: PoisonWaveExEnt,7622.610,500.000,-6632.661,1;2;3,Links to PoisonWaveExStage. StageData anchor UnitConfigName=ChangeStageArea.,
CapWorldHomeStage::entrance::PoisonWaveExEnt::home_out,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,home_entrance,EntranceDB,PoisonWaveExEnt,home_out,obj1635,Home return: PoisonWaveExEnt,7622.610,500.000,-6632.661,1;2;3,Links to PoisonWaveExStage. StageData anchor UnitConfigName=ChangeStageArea.,
CapWorldHomeStage::entrance::PushBlockExStageEnt::home_in,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,home_entrance,EntranceDB,PushBlockExStageEnt,home_in,obj1136,Home entrance: PushBlockExStageEnt,5164.807,5450.000,-6635.589,1;2;3,Links to PushBlockExStage. StageData anchor UnitConfigName=ChangeStageArea.,
CapWorldHomeStage::entrance::PushBlockExStageEntDokan::home_out,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,home_entrance,EntranceDB,PushBlockExStageEntDokan,home_out,obj2590,Home return: PushBlockExStageEntDokan,4237.278,4950.000,-7537.278,1;2;3;4;5,Links to PushBlockExStage. StageData anchor UnitConfigName=DokanStageChange.,
CapWorldHomeStage::entrance::rollinggoal::home_out,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,home_entrance,EntranceDB,rollinggoal,home_out,obj2486,Home return: rollinggoal,-7450.000,-650.000,12250.000,3,Links to RollingExStage. StageData anchor UnitConfigName=DokanStageChange.,
CapWorldHomeStage::entrance::rollingstart::home_in,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,home_entrance,EntranceDB,rollingstart,home_in,obj2487,Home entrance: rollingstart,-7700.000,-650.000,12500.000,3,Links to RollingExStage. StageData anchor UnitConfigName=DokanStageChange.,
CapWorldHomeStage::stage_change::CapWorldRacemanStart::raw,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,stage_change,StageData,CapWorldRacemanStart,raw,obj2727,Stage Change CapWorldRacemanStart,6150.000,4950.000,-8100.000,2;3,Raw UnitConfigName=PlayerStartObjNoLink.,
CapWorldHomeStage::stage_change::Ex::raw,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,stage_change,StageData,Ex,raw,obj750,Stage Change Ex,4631.149,-900.000,-3641.200,0;1;2;3;6,Raw UnitConfigName=ChangeStageArea.,
CapWorldHomeStage::stage_change::FrogSearchExStageEnt::raw,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,stage_change,StageData,FrogSearchExStageEnt,raw,obj1640,Stage Change FrogSearchExStageEnt,-9437.309,-1400.000,10215.127,1;2;3,Raw UnitConfigName=ChangeStageArea.,
CapWorldHomeStage::stage_change::Goal::raw,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,stage_change,StageData,Goal,raw,obj752,Stage Change Goal,5456.846,5100.000,-3934.066,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
CapWorldHomeStage::stage_change::PoisonWaveExEnt::raw,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,stage_change,StageData,PoisonWaveExEnt,raw,obj1635,Stage Change PoisonWaveExEnt,7622.610,500.000,-6632.661,1;2;3,Raw UnitConfigName=ChangeStageArea.,
CapWorldHomeStage::stage_change::PushBlockExStageEnt::raw,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,stage_change,StageData,PushBlockExStageEnt,raw,obj1136,Stage Change PushBlockExStageEnt,5164.807,5450.000,-6635.589,1;2;3,Raw UnitConfigName=ChangeStageArea.,
CapWorldHomeStage::stage_change::PushBlockExStageEntDokan::raw,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,stage_change,StageData,PushBlockExStageEntDokan,raw,obj2590,Stage Change PushBlockExStageEntDokan,4237.278,4950.000,-7537.278,1;2;3;4;5,Raw UnitConfigName=DokanStageChange.,
CapWorldHomeStage::stage_change::rollinggoal::raw,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,stage_change,StageData,rollinggoal,raw,obj2486,Stage Change rollinggoal,-7450.000,-650.000,12250.000,3,Raw UnitConfigName=DokanStageChange.,
CapWorldHomeStage::stage_change::rollingstart::raw,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,stage_change,StageData,rollingstart,raw,obj2487,Stage Change rollingstart,-7700.000,-650.000,12500.000,3,Raw UnitConfigName=DokanStageChange.,
CapWorldHomeStage::stage_change::start::raw,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,stage_change,StageData,start,raw,obj711,Stage Change start,13293.607,6550.000,-50558.133,0;6,Raw UnitConfigName=ChangeStageArea.,
CapWorldHomeStage::start,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
CapWorldHomeStage::event::MoonRockActive_Cap,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,state_event,StageData:progression_events,,,obj859,Moon Rock,10550.000,-1450.000,13750.000,3,Fill the route to the Moon Rock and any prerequisite story/global state. Location imported from StageData obj obj859.,
CapWorldHomeStage::event::WorldPeace_Cap,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,state_event,progression_events,,,,Cap Kingdom World Peace,,,,,Fill the story moons/bosses that must be completed for world peace in this kingdom.,
CapWorldHomeStage::stage_change::Odyssey::raw,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,stage_change,StageData,Odyssey,raw,obj3077,Stage Change Odyssey,-187.080,-1823.492,28833.844,0;6,Raw UnitConfigName=ChangeStageArea.,
CapWorldHomeStage::place::new_place,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,custom_place,editor,,,,Fly to the Edge of the Fog Free,,,,,Human-authored logic place.,
CapWorldHomeStage::place::new_place_2,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,custom_place,editor,,,,Hidden in a Sunken Hat Free,,,,,Human-authored logic place.,
CapWorldTowerStage::place::new_place,Cap Kingdom,CapWorldTowerStage,Inside Cap Tower,subarea,custom_place,editor,,,,Top,,,,,Human-authored logic place.,
CapWorldTowerStage::place::new_place_2,Cap Kingdom,CapWorldTowerStage,Inside Cap Tower,subarea,custom_place,editor,,,,Bottom,,,,,Human-authored logic place.,
CapAppearExStage::stage_change::CapAppearExEnt::raw,Cascade Kingdom,CapAppearExStage,Mysterious Clouds,subarea,stage_change,StageData,CapAppearExEnt,raw,obj742,Stage Change CapAppearExEnt,1200.000,-300.000,7000.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
CapAppearExStage::stage_change::CapAppearExExit::raw,Cascade Kingdom,CapAppearExStage,Mysterious Clouds,subarea,stage_change,StageData,CapAppearExExit,raw,obj675,Stage Change CapAppearExExit,-900.000,1850.000,-16900.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
CapAppearExStage::start,Cascade Kingdom,CapAppearExStage,Mysterious Clouds,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
CapAppearExStage::entrance::CapAppearExEnt::sub_near,Cascade Kingdom,CapAppearExStage,Mysterious Clouds,subarea,substage_entrance,EntranceDB,CapAppearExEnt,sub_near,obj742,Substage near side: CapAppearExEnt,1200.000,-300.000,7000.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from WaterfallWorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.,
CapAppearExStage::entrance::CapAppearExExit::sub_far,Cascade Kingdom,CapAppearExStage,Mysterious Clouds,subarea,substage_entrance,EntranceDB,CapAppearExExit,sub_far,obj675,Substage far side: CapAppearExExit,-900.000,1850.000,-16900.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from WaterfallWorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.,
Lift2DExStage::stage_change::Lift2D::raw,Cascade Kingdom,Lift2DExStage,8-Bit Chasm Lifts,subarea,stage_change,StageData,Lift2D,raw,obj7617,Stage Change Lift2D,-2200.000,-1050.000,1900.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
Lift2DExStage::stage_change::Lift2DExit::raw,Cascade Kingdom,Lift2DExStage,8-Bit Chasm Lifts,subarea,stage_change,StageData,Lift2DExit,raw,obj7628,Stage Change Lift2DExit,7950.000,1400.000,-5400.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
Lift2DExStage::start,Cascade Kingdom,Lift2DExStage,8-Bit Chasm Lifts,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
Lift2DExStage::entrance::Lift2D::sub_near,Cascade Kingdom,Lift2DExStage,8-Bit Chasm Lifts,subarea,substage_entrance,EntranceDB,Lift2D,sub_near,obj7617,Substage near side: Lift2D,-2200.000,-1050.000,1900.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from WaterfallWorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea.,
Lift2DExStage::entrance::Lift2DExit::sub_far,Cascade Kingdom,Lift2DExStage,8-Bit Chasm Lifts,subarea,substage_entrance,EntranceDB,Lift2DExit,sub_far,obj7628,Substage far side: Lift2DExit,7950.000,1400.000,-5400.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from WaterfallWorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.,
TrexPoppunExStage::stage_change::RexPoppunEx::raw,Cascade Kingdom,TrexPoppunExStage,Dinosaur Nest,subarea,stage_change,StageData,RexPoppunEx,raw,obj64,Stage Change RexPoppunEx,150.000,-250.000,1800.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
TrexPoppunExStage::start,Cascade Kingdom,TrexPoppunExStage,Dinosaur Nest,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
TrexPoppunExStage::entrance::RexPoppunEx::sub_far,Cascade Kingdom,TrexPoppunExStage,Dinosaur Nest,subarea,substage_entrance,EntranceDB,RexPoppunEx,sub_far,obj64,Substage far side: RexPoppunEx,150.000,-250.000,1800.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from WaterfallWorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea.,
TrexPoppunExStage::entrance::RexPoppunEx::sub_near,Cascade Kingdom,TrexPoppunExStage,Dinosaur Nest,subarea,substage_entrance,EntranceDB,RexPoppunEx,sub_near,obj64,Substage near side: RexPoppunEx,150.000,-250.000,1800.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from WaterfallWorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea.,
WanwanClashExStage::stage_change::WanwanExGoal::raw,Cascade Kingdom,WanwanClashExStage,Nice Shots with Chain Chomps,subarea,stage_change,StageData,WanwanExGoal,raw,obj434,Stage Change WanwanExGoal,16050.000,600.000,-1650.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
WanwanClashExStage::stage_change::WanwanExStart::raw,Cascade Kingdom,WanwanClashExStage,Nice Shots with Chain Chomps,subarea,stage_change,StageData,WanwanExStart,raw,obj432,Stage Change WanwanExStart,-2100.000,0.000,-200.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
WanwanClashExStage::start,Cascade Kingdom,WanwanClashExStage,Nice Shots with Chain Chomps,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
WanwanClashExStage::entrance::WanwanExGoal::sub_far,Cascade Kingdom,WanwanClashExStage,Nice Shots with Chain Chomps,subarea,substage_entrance,EntranceDB,WanwanExGoal,sub_far,obj434,Substage far side: WanwanExGoal,16050.000,600.000,-1650.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from WaterfallWorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.,
WanwanClashExStage::entrance::WanwanExStart::sub_near,Cascade Kingdom,WanwanClashExStage,Nice Shots with Chain Chomps,subarea,substage_entrance,EntranceDB,WanwanExStart,sub_near,obj432,Substage near side: WanwanExStart,-2100.000,0.000,-200.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from WaterfallWorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.,
WaterfallWorldHomeStage::checkpoint::obj1724,Cascade Kingdom,WaterfallWorldHomeStage,Cascade Kingdom,overworld,checkpoint,StageData,,,obj1724,Stone Bridge Checkpoint (obj1724),-3252.691,3200.000,-1414.214,0;1;2;3;6;7,Raw UnitConfigName=CheckpointFlag.,
WaterfallWorldHomeStage::checkpoint::obj2832,Cascade Kingdom,WaterfallWorldHomeStage,Cascade Kingdom,overworld,checkpoint,StageData,,,obj2832,Island in the Sky Checkpoint (obj2832),5020.458,8850.000,10394.470,0;1;2;3;6;7,Raw UnitConfigName=CheckpointFlag.,
